shift_batch_id,production_volume_kg,chemical_usage_liters,etp_status,electricity_usage_kwh,,etp_cost_bdt,etp_capacity_liters,ph,bod_mg_per_l,cod_mg_per_l,risk_score
B32572,4205.9,41959.4,1,13307,,1275.1,65991,7.79,80.3,191.8,12.07
B13745,4876.6,46500.6,0,14361.9,,11.4,74472,12.9,493.3,1288.8,93.51
B70816,5993.8,47573.8,1,15058.1,,620.2,46672,8.88,168.8,402.2,24.48
B31871,4874.1,44726,1,16173.2,,976,46927,8.72,150.3,359.4,22.95
B48345,5298.5,40243.3,1,15254.2,,1437.7,67715,7.09,128.3,344.9,15.7
B69474,6728.2,55479.8,1,13333,,1040.4,59830,8.71,145.3,402.8,17.78
B31860,6162,51638,1,17133.4,,1229.7,64990,8.54,163.5,548.5,18.94
B41522,4461.7,42536.7,1,9078.6,,1717.4,84677,7.86,124.2,273.7,13.43
B64889,6771.3,59826.6,1,23687.4,,968.9,62656,8.46,57.9,190.9,10.94
B29038,4132.8,29644.9,1,13356.8,,1948.6,83061,7.51,117.9,440.8,14.43
B53415,5233,41495.9,1,17641.8,,1061,79655,8.3,165.1,439.8,20.64
B86710,5958,44918.7,1,20395.8,,805.2,45806,8.75,94.1,262.2,16.93
B24620,6396.4,49976.4,1,16860.3,,1571.2,74342,8.88,181.7,652.4,23.8
B57052,6068.8,57713.3,0,18504.3,,7.8,56186,11.42,291.8,1048.1,86.19
B94698,4810.1,41143.8,1,14495.1,,929.2,48708,7.12,130.1,374.1,12.03
B11115,4485.5,43642.2,1,13766.2,,896.6,62161,6.17,80.8,216.4,11.63
B68511,4048.5,38012.2,1,12922.1,,1353.4,61165,6.44,132.1,274.6,15.92
B99802,2167.9,14511.8,1,5322.3,,1063.7,70850,6.3,70.9,188.7,10.88
B11655,1570.1,15627.3,1,5315.3,,1286.6,66491,7.7,111.6,402,13.35
B83482,6260.4,53392.7,1,16111.6,,993.9,73308,8.1,130.4,391.4,17.93
B57627,5379.5,52140.3,1,17691.5,,1436.9,68139,6.24,173.7,624.9,19.99
B65791,3168.1,26445.4,1,8165.4,,1024,67458,7.32,112.8,317.9,6.08
B16099,4491,35815.7,1,14667.8,,1388.4,64979,7.12,75.7,191.4,1.95
B19387,4037.4,28325,1,12720.3,,977.3,59181,7.17,85.7,240.4,6.77
B42801,7100.3,58107.7,0,20411.3,,9,68156,10.89,798,2379.5,100
B39755,958.9,8102.3,1,3344.4,,1246,64099,6.83,119.3,276.8,4.4
B44632,5955.9,62041.3,1,19182.4,,988.2,52547,8.81,99.4,259.8,15.09
B17002,4376.6,38280.3,1,9174.2,,1201.8,67558,7.61,119.1,269.1,7.98
B63637,1813.7,15640.6,0,5399.3,,46.1,61317,12.63,428.8,1339.1,98.53
B63468,5524.9,57540.7,0,15330.8,,77.4,85349,11.01,855.7,2526,94.17
B37690,6512.9,68042.5,1,16460.2,,1129.6,44448,7.83,152.6,419.5,14.87
B32510,3611.6,31617.2,1,10779.8,,794.3,61503,6.04,62.8,173.6,13.21
B98153,5410,39938.1,1,19017.3,,1668.5,76009,8.26,166.2,356.5,13.84
B38551,3559.2,30610.3,1,8823.1,,882.7,38076,7.76,173.7,617.5,21.53
B43300,6742.2,65146.6,1,22833,,1144.9,58244,8.64,84.8,189.8,5.85
B51725,7091.3,71436.9,0,14085.7,,64.9,69550,9.93,473.3,1488.6,87.47
B85929,2242,17401.8,1,5855.1,,1077.2,67600,8.21,128.8,376.1,15.04
B18437,3049.1,21417.4,1,9417.1,,701.2,56613,7.45,124.3,383.8,15.4
B45438,5503.9,40534.3,1,19236.4,,1032.9,56070,6.68,118.4,439.1,9.73
B45186,2396,21762.9,1,5855.4,,750.1,39984,6.7,86.9,264,7.37
B25468,3252.3,30666.7,1,7509.8,,1267.9,80600,8.51,78.3,245.1,11.53
B93399,450.6,3549.4,1,1316.9,,546.7,50559,7.48,137.6,493.2,12.04
B85747,4820.9,47813.5,1,14428.4,,749.3,67854,8.71,121.8,299.9,16.4
B18575,3739.2,26846.3,1,10469.8,,1248.6,46335,7.8,128.2,291.5,15.99
B63754,5255.2,45554.9,1,10109.6,,1153.3,65108,7.96,141.1,376.5,14.31
B47744,4409.7,42765.5,1,10015.2,,1724.4,65466,8.21,56.6,191.5,5.49
B78558,5805.9,43341.1,1,16982.9,,977.2,61317,7.02,146.1,368.5,14.84
B71646,2460.9,25409.4,0,8088.6,,34.2,68529,12.67,498.2,1768.9,100
B62686,6413.5,62338.3,1,17669.4,,792,41093,7.37,156,625.5,15.8
B91425,2590.7,21480.7,1,7578.2,,789.9,65784,6.07,45.2,186.3,5.96
B81148,4861.7,46378.4,1,16107.2,,1498.7,56777,8.49,144,413.3,19.03
B12444,4180.3,28794.7,1,11341.1,,768.7,55087,8.9,146.7,445.6,18.84
B31996,5951.8,56759.6,0,10632.9,,46.1,75309,12.82,445.4,1079.1,98.27
B19351,2552.2,25130.8,0,8524.9,,19.3,80539,10.63,566.4,1836.2,93.87
B28520,4590.7,41565.9,1,13353.9,,799.7,70958,7.05,143.3,323,11.4
B16392,2347.7,15921.6,1,8294.1,,1554.2,62596,8.6,102.6,306.6,17
B39143,3084.4,20820,0,6565.4,,16.9,80610,11.58,342.9,991.4,89.34
B42113,3586,33326.1,1,11532.5,,1676.6,79469,6.9,149.7,516.8,12.49
B47389,5003.2,41394,0,14270.4,,65.1,76578,10.43,474.8,1425.5,87.06
B72916,4272.9,33720.5,0,9144.6,,69.5,38547,12.87,643.4,1861.6,100
B14390,4223.4,33366.6,1,9632.3,,991.8,56958,8.33,169.6,601.7,26.91
B66339,5512.1,43895.8,0,12330.4,,78.7,61745,12.3,734.2,2364.4,100
B88361,1785.2,16069.5,0,3251.9,,80,65400,12.08,865.6,3053.8,100
B22190,5644.2,49903,1,11681.5,,741.3,58198,8.88,127.5,344,18.12
B58347,6342.2,60415.2,1,12271.2,,1114.6,61188,8.58,145.3,321.2,18.65
B99182,1665,17304.1,1,5233.6,,1005.9,58812,6.01,146.4,480.8,16.7
B75580,7648.1,66133.5,1,17715.9,,1147.2,63585,6.1,76.4,201,15.84
B56838,5563.7,41924.2,1,11842.5,,594.3,54808,8.69,136.9,446.4,17.58
B56575,4654.5,40252.7,0,14945.6,,38.3,83924,9.83,438,1035,87.38
B91607,5796.8,60587.2,1,18804.3,,1150.1,66403,7.91,111.5,328.4,14
B36939,6707.8,51839.7,0,22261.1,,79.8,65874,12.93,442,1613.8,97.95
B89521,3637.6,25103,0,12632.6,,58.6,78370,12.97,406.9,1541.8,100
B21423,6356.8,44325.9,0,17735.4,,78.2,67760,12.46,757.9,1749.3,100
B23082,3650.6,29620.4,1,12686.3,,865.2,63836,6.67,146.9,443.6,9.85
B22881,3949.8,35572.1,0,11132.6,,32.5,63692,12.44,443,1280.8,94.69
B90721,7794.6,69159.8,1,18957.9,,1338.3,67152,7.26,101.4,230,6.69
B75433,7309.7,72200.6,1,22697.3,,1029.4,75605,6.42,79.4,294.7,9.7
B28238,3788,36380.1,1,12822,,1147,67070,8.4,85.6,285.2,13.46
B74663,1791.6,18095.6,1,4902.5,,973.1,74982,6.14,141.4,400.7,19.71
B92805,4469.9,37464.4,1,9793.7,,1668.1,68211,8.99,86.8,315.9,16.23
B20935,1869.5,12694.1,0,5208.1,,1,59493,12.24,815.3,2086.1,100
B68038,3834.6,39680.1,1,10134.5,,1155.6,64010,7.88,75.9,236.8,3.87
B35366,3707.4,29239,1,13732.8,,1400,63132,6.16,69.9,119.4,12.68
B52290,4929.4,32151.6,1,12249.5,,1262.1,66501,6.05,92.8,221,17.62
B63587,2789.8,24631.5,1,7117.8,,1295.5,62704,8.19,148.1,424.4,12.78
B59807,2532.5,23016.9,1,6117.2,,1191.1,61318,8.59,122.3,361.2,13.11
B37481,6162.7,43884.9,1,18684.7,,441.3,49908,8.72,102.2,286,16.91
B46795,5824.3,58575.1,1,18413.5,,1050,69296,7.49,217,582.6,22.13
B69946,9020,88499.5,1,20510.3,,1844.9,74435,8.05,106.2,221.3,11.56
B43708,3495.4,23813.6,0,7805.9,,12.5,48703,11.05,200,706.5,77.57
B37072,4290,41595,1,8744.1,,581.4,54469,7.28,148,601.6,15.41
B38176,3353.6,32996.9,1,9035.8,,881.3,67240,6.52,128.8,358.3,14.87
B49323,3932.6,31460.8,1,11347.6,,1318,61354,7.9,125.1,380.3,15.01
B30216,7677.8,76810.4,1,20116.9,,831,48388,7.04,101.2,260.3,8.93
B55747,8161.7,68977.2,0,18612.2,,11,61493,9.98,393.8,1079.1,82.68
B12570,1858.8,17679,1,5659.8,,1578.6,64924,7.07,84,346.7,8.68
B12932,5824.3,48612.8,1,11713.6,,1714.7,66336,7.11,72.6,198.3,2.78
B31654,5324.3,52590.8,0,14804.9,,36.5,74008,10.81,725.5,1634.5,91.03
B14810,3604.4,27214.9,1,10413.7,,1107.4,54546,6.82,164.5,448.2,18.98
B10350,3513,31574.8,1,10868.8,,1201,54654,7.48,138.7,347.1,15.78
B69618,4257,43228.8,0,11142.5,,9,53017,10.24,432.2,1619.6,89.24
B45437,5689.9,54312.1,0,16579.7,,38.7,52529,10.11,366.7,1325.1,88.13
B86293,4255,29048.6,1,12286,,1585.3,68422,7.61,184.7,688.7,20.11
B95878,5575.9,49379.2,0,17713,,32.2,62326,10.04,777.5,2819.3,91.81
B42185,5207.9,46984.9,0,13534.9,,35.6,76843,12.01,200,565.7,84.06
B98841,5683.7,44334.9,0,13475.5,,22.7,48767,12,524.7,1184.5,97.85
B30459,5282,52226.2,1,10255,,819.2,46979,7.47,70.8,279.4,7.41
B79099,2860,27413.5,1,9041.1,,1195.9,73675,6.75,190.7,567.5,21.5
B50617,2292.5,15416.1,1,6742.6,,637.4,68198,7.04,140.6,323.2,14.93
B97498,5090.2,46162.3,1,13388.3,,1593.8,64645,7.7,50.8,136.8,6.82
B71718,4451.7,29546.4,1,14954.2,,1228.2,51954,7.17,144.4,516.9,16.94
B31809,4402.4,45179.3,0,8723.7,,75.1,63518,9.86,421.6,1438.8,78.29
B92459,5447.9,55694.8,1,15764.3,,678.1,56233,6.92,168.1,634.3,12.51
B69001,6901.8,49696.4,1,21022.2,,1327.6,67160,8,61.7,207,8.8
B75097,7183,50774,1,16215.8,,800.1,58174,7.29,153.6,454.1,17.63
B61759,4328.7,31305.1,0,14655.2,,25.9,61389,12.91,670.5,1941.6,100
B18608,4521,37539.9,0,8245.1,,77.7,55968,10.33,434.3,1303.7,89.71
B48977,4814.8,34214.3,1,11444.7,,1370.6,60941,7.72,144,360.9,12.31
B83997,4893.9,40068.4,1,12022.6,,1325.1,64147,8.05,93.4,308.8,10.19
B28638,4511.2,33175.6,1,10164,,1198.3,62270,6.21,101.3,350,14.3
B65501,4241.6,32281.2,1,9055.2,,1531.2,78705,8.62,133.1,493.7,19.6
B91468,4866.3,45389.8,1,13241.3,,1341.7,61901,8.98,103.9,321.3,12.36
B21590,6206.2,46286.3,1,20338.3,,746.6,63865,8.12,89.2,248.4,9.21
B73692,3376,29624.9,1,8913.3,,1210.1,55648,8.28,104.9,387.8,19.39
B87410,5088.2,43428.3,1,17829.6,,1627,68468,6.28,116.3,307.8,15.45
B86955,4621.9,35025,1,14969.1,,1136.7,50981,7.16,125.6,287.8,17.66
B25245,2045.6,20265.4,0,6504.3,,18.2,64019,10.12,435.4,1520.1,88.64
B16745,8110.2,62472.1,1,15927.3,,1488.6,71519,8.53,20,50,9.56
B56018,3614.8,34356.9,1,12112,,1494.5,58366,6.32,214,691.6,21.33
B79261,4964.1,41074.6,1,10789.7,,820.2,53588,8.83,91.4,240.1,15.7
B68046,7233.7,68691.1,0,21930,,52,72461,12.52,928.1,2073.4,100
B56870,5994.2,47807,0,10918.7,,32.5,51768,10.82,359.9,1298.9,87.69
B40118,5006,43517.6,1,16409.5,,1083.6,79585,6.61,126.9,482.1,16.01
B80475,6451.5,51803.1,1,21919,,1783.6,73662,6.78,133.1,444,14.69
B54648,5702,44541.1,0,11686.1,,2.6,39873,10.84,637.7,2360.8,100
B57862,6260.9,59740.5,1,20566.1,,1963.3,73871,6.02,92.3,192,15.29
B14480,6757,70210.4,1,17883.6,,772.5,58812,7.77,146.1,396.9,20.21
B42977,8453.8,85794.7,0,23593.5,,62.1,48690,11.82,402.9,1216.1,96.95
B10588,2023.4,19346.3,0,4129.5,,31.4,44954,10.55,643.6,1860.7,98.43
B46100,4960.5,42728.9,1,12322.4,,1318.7,64510,6.01,62,183,11.17
B16658,2570.9,23670,1,5648.3,,1176.5,66057,6.29,113.8,265.1,10.21
B80111,4391,37864,1,13833.6,,1185.7,54954,7.52,128.8,422.5,11.1
B57838,5069.2,34736.8,1,11894.8,,1212.3,57660,7.59,150,484.5,18.38
B29581,5999.6,53752.1,1,20220.2,,1196.5,74785,8.55,114.7,276.2,13.7
B94662,4351.6,32967,0,12487.1,,12.9,64103,12.68,341.6,1161.3,99.82
B30768,1790.1,13678.1,1,6211.5,,1615.9,71885,8.98,206.4,537.6,28.09
B32524,2391.1,19249.8,1,5869.6,,1609.4,57613,8.38,77.1,269.5,12.28
B77964,2566.9,19394.3,0,7487.6,,41.5,53944,10.08,961.5,3590.1,96.25
B18626,2450.2,21634.2,0,6841.1,,51.8,89732,11.74,743.3,2687,96.97
B21079,4397.6,34845.8,1,10706.4,,1166.7,47122,6.42,84.2,339.6,10.81
B84917,4151.9,31706.9,1,14296.6,,1736,67824,6.34,48.3,150.6,10.27
B94853,4100.7,26937.2,0,9238.9,,26.4,64955,11.35,479.5,1596,96.03
B40969,2466.1,24819,1,7487.1,,524,48751,6.5,80.3,288.6,11.7
B52583,7364.5,52110.3,1,20927.2,,897.6,46169,8.59,85.8,266.9,17.77
B91523,4179.1,42506.1,1,9155.6,,965.3,70678,7.3,106.3,404.4,8.94
B42521,7128,57660.9,1,13684.6,,1815.5,82726,7.04,232.6,682.9,19.48
B12836,4876.9,35936.2,0,8922.4,,71.9,71439,11.88,1098.7,3188.2,100
B52502,315.6,2865.7,1,1431.7,,839.4,56428,6.14,120.2,298.8,20.39
B58793,6834.1,58219.4,1,15946,,1659.4,69019,8.45,76.1,150.6,11.15
B50640,3917.1,27562.3,0,7555.6,,67.6,46644,12.38,574.7,1987,98.2
B95143,4424.7,30309.6,1,13874.7,,1401,74694,8.68,196.1,560,22.6
B10101,4266,42209,1,11769.1,,1811.3,80012,8.68,78,262.2,16.1
B13142,5947.6,45474.5,1,11867.5,,726.2,50576,7.38,76,184.3,9.95
B46837,1525.2,13519.9,0,2974.7,,58.6,82135,12.47,573.5,1666.9,98.74
B92275,4210.4,42345.3,0,9195.3,,56.6,50543,12.07,717.6,1691.9,96.54
B97656,3136.2,25308.7,1,9325,,754.8,67606,7.46,123,418.8,4.58
B92419,4238.4,30936.4,0,9327.4,,58.2,64108,11.99,818.6,1872.7,95.92
B18962,4188.8,33331,0,9455.1,,20.8,40997,11.18,800,2509.8,97.8
B29208,3404.9,23705.3,0,8802.8,,63.6,67524,12.37,640.7,2383.5,99.69
B87581,3475.6,22819.3,1,9097.5,,1065.2,64767,7.43,122.1,302.1,10.77
B48769,2595.2,25712.2,0,6867.9,,53.2,66499,9.98,519.7,1466.4,82.1
B36502,9020,84729,1,27041.1,,1243.6,59935,7.56,145.7,427.1,16.34
B51168,4687.1,34436.5,0,13676.4,,25,57691,11.65,505.2,1111.2,89.39
B14896,3452.1,27963.7,0,9244.4,,30.2,75757,10.01,744.1,1829.2,80.37
B31758,5679.1,45271.5,1,18241.4,,677.2,38238,7.69,138.2,308.4,21.15
B82990,569.6,4451,1,1973.1,,975.2,41625,7.58,140.4,368.1,18.63
B61496,4759.4,33689.6,1,12031.3,,1256.6,55503,6.43,142,491.7,20.41
B44546,7774.7,58007.2,1,15601.8,,1677.8,67143,8.09,151.4,396,20.36
B96216,3421.1,29996.5,0,6165.4,,63,90000,12.56,329.3,1141.7,99.29
B83710,3060.8,21569.6,1,9322.2,,852.6,63543,6.79,114.9,285.2,21.38
B16260,2099.5,16440.9,1,4794.3,,1457.2,71952,7.76,154.6,350,21.02
B96690,4525.5,45596.7,0,14471.8,,8.4,63085,12.33,636.7,1781.3,99.59
B39983,1920.9,15774.6,0,4553.3,,21.2,40495,11.66,245.3,713,81.68
B55571,5354.3,55505.8,1,17623.1,,1070.4,62152,6.67,54.8,175.6,5.19
B67778,2304.7,23735.9,1,4931.5,,792.3,50527,7.22,149.2,437.6,13.6
B17019,5122.2,43805.4,1,14924.7,,736.5,48011,7.53,75.4,270.7,9.46
B19684,4119,33958.3,0,10576.1,,38.4,63312,11.51,473.1,1282,93.45
B40578,1784,17383.4,1,7095.9,,931.9,66508,8.43,212.7,554.3,22.53
B17261,1861.9,17507,1,7269.1,,1510.5,67571,6.08,163.7,417.7,20.35
B49772,3686.8,26370.7,1,11485.7,,985.1,74056,8.49,74.5,212.9,13.02
B72804,4143.1,35216.2,1,13220.1,,1301.5,52038,7.13,50.6,107.8,0
B83297,2991.8,20695.7,1,9963.5,,1058.6,60054,8.75,168,504,21.21
B62513,3214.6,25022.4,1,9535,,619.7,50850,7.67,165.4,449.4,13.55
B22983,2185.1,17948.6,1,5072.6,,1306.9,60029,7.8,122.5,298,10.86
B24560,6304.6,59809,1,22470.2,,1507.8,78689,6.52,169,682.6,18.18
B16144,4499.3,35041.8,1,9014.1,,894.1,58487,7.87,188.7,578.6,21.34
B98323,3572.3,34095.9,1,10484.3,,1196.5,58463,8.67,59.3,169.3,11.46
B79508,5760.6,43560,0,11749.7,,50.2,57861,11.7,269.7,783.5,95.1
B92285,8586,86127.4,1,17423.3,,1070.4,54595,6.19,45.6,57.4,3.03
B54995,6083.8,45179.9,1,18111.8,,880.4,51042,8.51,161.9,570.6,20.96
B51028,1874.1,19173.3,1,6993.1,,1571.2,68818,6.72,72.8,212.5,12.02
B39171,1246.7,11181.2,1,4116.9,,1747,83447,7.29,105.6,282.1,11.1
B73108,4028,33357.1,1,8135.1,,678,39693,7.04,88.2,155.3,2.28
B38359,6929.1,71217.7,1,20123.8,,2021.1,81816,8.86,100.5,252.8,12.91
B74076,6245.9,48621.1,1,12202.8,,1202.8,53153,7.47,127.8,431.9,15.41
B65796,7695.3,59595,0,22428.9,,6.8,60707,9.73,459.9,1585.6,87.26
B76606,1720.5,14767.1,1,4683.3,,1644.8,73979,8.39,143.1,390.8,24.14
B67852,3542.8,26553.1,1,10311.8,,1613.1,68931,8.66,137,431.1,19.2
B30993,2994.6,30563.8,1,8718.6,,773,62608,6.88,122.7,375.9,15.71
B80486,3524.5,25539.4,1,8975.2,,1007.5,48781,6.05,154.2,460.4,21.99
B99496,4264.9,42583.3,1,9614.2,,1238.8,64207,6.46,145.6,478.3,21.06
B65872,5108.2,53404.2,1,12690.9,,1492.7,70960,8.59,78.4,160.5,14.98
B48030,5547,50862.4,1,10720.1,,1518.7,62605,6.3,123.1,345.4,16.63
B63470,4292.3,33593.2,0,12451.8,,33,77556,11.93,362,963.7,92.87
B81859,4781.2,49506.5,1,15471.7,,1015.1,72237,8.09,112.9,376.5,18.33
B23960,5132.4,42562.4,1,12869.5,,1781.7,79915,7.49,42,182.5,5.46
B41189,4184.7,42571.1,1,10274.4,,1321.9,69299,7.66,125.1,299.5,12.74
B38860,4431.2,44633,1,15592,,593.4,58176,7.63,196.4,723,23.54
B34689,6311.8,59094.3,1,18969,,1374.1,65149,7.06,90.7,286.1,9.08
B84768,3815.6,39944.4,0,11362.7,,35.4,31135,10.38,696.7,2382.5,94.04
B99228,7552.9,52274.3,1,18972.6,,860.8,67690,8.33,153.5,369.7,17.68
B72805,5967.6,52754.4,1,16719.9,,1869.7,80601,8.22,204.7,690.5,19.86
B29075,6044.9,50366,1,18137.5,,925.6,36043,7.56,97.8,256.1,9.82
B94547,4032.2,34743.3,1,11961.4,,1166.9,50190,7.4,20,128.7,6.07
B15664,4692.2,42316.3,1,17294.1,,865.8,56339,8.7,163.9,551.1,20.36
B42700,1554.5,14545.3,1,3986,,905.7,58108,8.98,45.2,52.7,16.73
B39224,3251.5,32915.2,1,9385.9,,761.4,44398,8.35,132.9,459.1,22.45
B60846,2631.6,27490.8,0,6715.4,,17.4,55954,10.57,934.9,3108,93.92
B63582,2799.7,28428.9,1,8815.7,,1141.9,76788,7.75,135.8,469.4,22.03
B53386,4834,43274.4,1,14867.2,,1670.5,64466,6.41,151.2,360.3,14.29
B55177,6972.7,53115.7,0,20765.3,,38.6,71336,9.76,573.5,1603.1,84.05
B30986,5024.8,52392.9,1,9906.4,,976.8,63372,8.38,207.6,660.3,19.33
B80912,705.7,6094,1,2780,,509.3,44432,8.2,124.8,329.6,20.9
B53624,3084.9,24316.6,1,7676.6,,644.7,53969,8.43,158.4,426.9,21.19
B78098,2419.4,20942.1,1,8238.9,,400,54104,7.73,182.7,573,24.85
B98674,4430.9,38675.2,1,14483.1,,680.2,37394,8.84,116.8,321.4,19.45
B88529,6960,46483.4,1,21234.8,,1556.3,65353,6.17,97.8,313.2,15.22
B89875,4958.6,35931.6,1,10174.2,,814.4,43988,8.52,90.1,342,20.76
B51360,6132.2,40472.6,1,12149.6,,1819.3,74365,6.7,135.9,399.6,11.17
B31942,2553.4,22042.4,1,9520.4,,604.2,44779,7.98,142.1,501.3,16.54
B44769,3973.9,30427.5,1,10439.9,,1327.1,62282,8.53,160.6,458.4,20.09
B64601,4028.1,39194.6,1,10216.2,,1441.6,77352,7.61,129.7,334.6,13.73
B62566,1451.2,9808.4,1,4021.3,,1117.5,53167,6.47,96.1,296.3,13.24
B19734,6832.1,54853.7,1,13935.9,,915.3,82672,7,115.8,360.8,12.29
B41224,6276.4,48423.4,1,17280.3,,581.1,47989,6.37,107.1,267.2,12.09
B73687,3829.7,37597,0,11721,,44.5,42462,10.42,792.3,2927.2,92.45
B29879,1810.1,12619.2,0,5405.4,,4.7,83659,10.29,713.8,2027.7,92.46
B29476,4296.7,28931.9,1,15472.1,,645.1,55536,6.32,108.4,303.5,16.28
B94989,4004.6,37239.5,1,14018.1,,819.7,55699,8.7,118.4,393.4,15.17
B43805,3565.8,36266.9,1,10954,,1399.6,70071,8.49,130.4,347.4,21.32
B40116,5238.7,42667.3,1,11255.4,,1816.3,72172,6.28,44.1,173.1,14.35
B88474,5287,42383,0,14556.4,,9.2,55148,11.87,312.8,1154.1,95.8
B43487,2640.7,25340.1,1,7135.8,,944.5,59996,6.17,188.7,552.5,23.59
B19282,4972,32661.9,1,11117.5,,1435,63477,8.21,186.6,478.5,24.15
B69501,3346.7,24916.3,0,9205.6,,65.5,60161,9.77,360.1,984.6,83.33
B53500,4958.5,50966.7,1,14332.2,,1243.3,64234,7.85,131.4,480,14.41
B46705,6042.9,51446.5,1,20682.1,,873.7,39327,8.28,131.3,370.8,16.58
B16215,3361.9,29813.3,1,12089.4,,717.8,64227,6.54,131.4,361,14.14
B69233,3940.2,38819.7,0,8452.6,,73.6,58035,11.31,423.5,1271.6,91.76
B69464,5721.1,59306,1,20103.9,,2279.2,80929,8.95,47.3,136.1,11.31
B55806,3817.4,40209.2,1,9334.1,,831.7,59695,6.84,152.5,403.9,8.92
B51428,5994.3,61219.9,1,17100.4,,642.7,57324,8.69,191.4,418.1,20.41
B95026,3078.6,21574.3,0,7945.5,,67,62717,12.86,659.2,1668.8,98.25
B61785,3409.9,27354.6,1,7686.8,,710.4,56560,7.63,118.2,326,10.77
B54379,2937.8,23545.3,1,10069,,1158.7,67561,7.57,87.6,170.5,6.8
B30489,8197.5,70274.9,1,23231.5,,1475.9,69548,8.77,94,299.2,14.37
B66700,7452.1,61311,0,13880.4,,67.2,80346,10.09,429.9,1542.4,86.89
B41876,4778.8,41161.9,0,12187.1,,34.2,50674,11.4,621.8,2010.2,100
B93441,527,4355.5,1,2054.9,,764.8,56858,8.47,165.2,397,16.19
B17981,2865.3,23521.3,1,7007.2,,635.2,44332,6.17,66.2,165.6,14.25
B99644,4706.3,42425,0,14880.7,,35.9,85118,12.69,559.1,1474.3,100
B94531,3309.1,28748.3,1,9056.4,,1876.6,72363,7.61,156.2,481.5,18.36
B19247,3130,27269.9,1,7795.4,,1371.1,53440,8.78,114.6,388.3,18.96
B65279,5542,39465,0,14975.9,,67.9,60883,12.62,610,1522,95.44
B59272,4104.1,35793.6,1,10235.5,,1328.3,76325,6.09,105.5,245.5,9.96
B62913,4776.2,41732.7,1,9366.4,,454.6,49791,7.1,34.1,50,4.58
B54646,6308.4,53606.4,1,17813.2,,851.5,62153,7.39,143.3,513,12.54
B19739,3176,25192.9,1,10953.4,,618,47775,7.33,98.2,221.7,14.25
B95211,1448.1,13071.6,1,3822.2,,1708.2,58470,8.32,90,239.1,13.51
B44350,6232.6,58010.9,1,12926.9,,1264,69633,6.12,178.1,649.6,26.86
B32658,7377.5,64145.6,1,17535.3,,1376.1,52278,8.36,203.1,666.7,33.13
B84472,6427.9,49224.6,1,21435.1,,1505.5,60105,6.12,146.8,476.7,17.01
B49662,8539.3,71924.7,1,29138.6,,1019.8,45857,6.26,156.4,636.1,22.71
B26832,4334.5,41918.2,1,13731,,1546.9,78033,7.39,130.3,430.5,15.13
B81438,4806.9,34456.2,1,10123.6,,1171.5,67304,6.92,149.3,282.4,7.22
B37118,3931.9,35956.5,1,9782.3,,937.1,83223,7.54,95.5,226.3,12.89
B83817,5769.6,47413,1,19564.7,,1916.8,65866,8.73,36.4,98.3,9.23
B13645,6102.6,58442.7,1,14608.6,,1250.3,58157,8.66,111.6,312.4,16.31
B35669,7882.8,66404,0,19391.2,,60.1,49611,10.04,530.9,1255,87.81
B59691,6243.1,64465.7,1,18985.8,,737.9,61771,8.67,123.5,381.4,18.53
B70452,2155,15422.1,0,4100.5,,47.8,52996,12.43,485.7,1368.2,95.1
B63244,1539,11977,1,5439.2,,547.2,50896,6.59,77.5,175.9,13.71
B52601,2457.4,18727.6,1,7878.6,,1174.4,57114,8.2,156.1,536.8,19.46
B66146,5024.4,40078,0,16777.2,,9,90000,11.67,777.6,2260.2,99.41
B45844,7084.4,62025.7,1,16172.1,,1545.5,66754,7.6,180.3,524.7,15.14
B49571,4280,40603,1,11167.4,,1000.2,65361,7.37,106.3,324.1,12.95
B14069,5674.9,39234.2,1,18391.6,,1110.3,65057,6.64,109.1,320.1,13.41
B43487,5564,55908.6,0,11672.2,,27.2,73192,11.71,622.5,1733.4,99.62
B40260,8985.8,93865.2,0,23806.1,,23.2,65308,12.3,561.1,1531.7,99.23
B68329,4078.2,40810.5,0,12008,,17.6,55664,11.33,602.2,2072.3,96.77
B21145,5084.8,43650.5,1,14760,,613.9,42201,8.94,80.5,249.7,20.98
B72109,5985.4,51827.2,1,12047.5,,1273.1,53782,6.83,112.2,341.3,12.91
B21081,7196.3,51812.6,0,18865.5,,70.1,47206,9.93,690.8,1875.3,89.91
B50112,5362.3,50670.8,0,18521.9,,40,70005,12.89,720.5,1762.8,99.31
B99589,3728.5,35300.1,1,10810.3,,646,42876,7.27,96.6,318.6,9.47
B47803,6345.8,53125,0,21757.5,,50.9,47199,10.68,541.2,1836.7,95.88
B63134,6670.2,61909.2,1,15304.9,,1284,65654,8.68,128.2,336.5,15.56
B18486,4798.6,41927.9,1,9426.3,,1349.5,71290,8.85,46.1,136.3,15.91
B43789,2556.5,25957.1,0,7441.6,,57.7,58628,9.51,560.8,1952,93.1
B77656,4326.8,29827.8,1,12908.1,,1062.4,68324,6.91,181.2,676.1,21.73
B22426,6423.6,66413.6,0,13549.1,,23.4,48938,11.86,807.2,1775.7,97.71
B36642,5433.1,51598.9,1,10759.6,,1068.9,62881,7.76,75.5,186.6,6.95
B87821,4064.8,29293.5,1,10871.9,,995,44160,8.93,120.2,265.7,18.46
B14603,4249.8,28127.5,0,11440.4,,33.4,48925,12,379,1297.6,85.7
